#     BLOCK:   ACTUAL_TE:    TE_AVE:      ERROR:
       20766      1.5968     1.59643 5.58373e-06
       20767     1.59676     1.59643 5.58348e-06
       20768     1.59672     1.59643 5.58323e-06
       20769     1.59667     1.59643 5.58297e-06
       20770     1.59663     1.59643 5.58271e-06
       20771     1.59658     1.59643 5.58245e-06
       20772     1.59654     1.59643 5.58218e-06
       20773      1.5965     1.59643 5.58191e-06
       20774     1.59646     1.59643 5.58164e-06
       20775     1.59642     1.59643 5.58137e-06
       20776     1.59639     1.59643 5.58111e-06
       20777     1.59635     1.59643 5.58084e-06
       20778     1.59632     1.59643 5.58057e-06
       20779     1.59631     1.59643 5.58031e-06
       20780     1.59629     1.59643 5.58004e-06
       20781     1.59628     1.59643 5.57978e-06
       20782     1.59626     1.59643 5.57952e-06
       20783     1.59626     1.59643 5.57925e-06
       20784     1.59626     1.59643 5.57899e-06
       20785     1.59626     1.59643 5.57873e-06
       20786     1.59626     1.59643 5.57847e-06
       20787     1.59627     1.59643  5.5782e-06
       20788     1.59629     1.59643 5.57794e-06
       20789     1.59631     1.59643 5.57768e-06
       20790     1.59633     1.59643 5.57741e-06
       20791     1.59636     1.59643 5.57714e-06
       20792     1.59638     1.59643 5.57687e-06
       20793     1.59642     1.59643 5.57661e-06
       20794     1.59645     1.59643 5.57634e-06
       20795     1.59649     1.59643 5.57607e-06
       20796     1.59653     1.59643  5.5758e-06
       20797     1.59657     1.59643 5.57554e-06
       20798     1.59661     1.59643 5.57528e-06
       20799     1.59665     1.59643 5.57502e-06
       20800     1.59669     1.59643 5.57476e-06
       20801     1.59673     1.59643 5.57451e-06
       20802     1.59677     1.59643 5.57427e-06
       20803     1.59681     1.59643 5.57403e-06
       20804     1.59684     1.59643  5.5738e-06
       20805     1.59688     1.59643 5.57357e-06
       20806     1.59691     1.59643 5.57335e-06
       20807     1.59694     1.59643 5.57314e-06
       20808     1.59698     1.59643 5.57293e-06
       20809     1.59701     1.59643 5.57273e-06
       20810     1.59703     1.59643 5.57254e-06
       20811     1.59705     1.59643 5.57235e-06
       20812     1.59707     1.59643 5.57217e-06
       20813     1.59709     1.59643 5.57199e-06
       20814      1.5971     1.59643 5.57182e-06
       20815     1.59711     1.59643 5.57165e-06
       20816     1.59712     1.59643 5.57148e-06
       20817     1.59713     1.59643 5.57131e-06
       20818     1.59713     1.59643 5.57114e-06
       20819     1.59713     1.59643 5.57098e-06
       20820     1.59713     1.59643 5.57081e-06
       20821     1.59712     1.59643 5.57064e-06
       20822     1.59712     1.59643 5.57047e-06
       20823     1.59711     1.59643  5.5703e-06
       20824      1.5971     1.59643 5.57012e-06
       20825     1.59709     1.59643 5.56994e-06
       20826     1.59707     1.59643 5.56976e-06
       20827     1.59706     1.59643 5.56957e-06
       20828     1.59704     1.59643 5.56938e-06
       20829     1.59703     1.59643 5.56919e-06
       20830     1.59702     1.59643 5.56899e-06
       20831       1.597     1.59643 5.56879e-06
       20832     1.59698     1.59643 5.56858e-06
       20833     1.59696     1.59643 5.56837e-06
       20834     1.59694     1.59643 5.56816e-06
       20835     1.59693     1.59643 5.56794e-06
       20836     1.59691     1.59643 5.56772e-06
       20837     1.59689     1.59643  5.5675e-06
       20838     1.59688     1.59643 5.56727e-06
       20839     1.59686     1.59643 5.56704e-06
       20840     1.59685     1.59643 5.56681e-06
       20841     1.59683     1.59643 5.56657e-06
       20842     1.59681     1.59643 5.56634e-06
       20843     1.59679     1.59643  5.5661e-06
       20844     1.59678     1.59643 5.56585e-06
       20845     1.59676     1.59643 5.56561e-06
       20846     1.59675     1.59643 5.56536e-06
       20847     1.59673     1.59643 5.56511e-06
       20848     1.59672     1.59643 5.56486e-06
       20849     1.59671     1.59643 5.56461e-06
       20850      1.5967     1.59643 5.56436e-06
       20851     1.59669     1.59643 5.56411e-06
       20852     1.59668     1.59643 5.56385e-06
       20853     1.59666     1.59643  5.5636e-06
       20854     1.59664     1.59643 5.56334e-06
       20855     1.59663     1.59643 5.56308e-06
       20856     1.59662     1.59643 5.56282e-06
       20857      1.5966     1.59643 5.56256e-06
       20858     1.59658     1.59643  5.5623e-06
       20859     1.59656     1.59643 5.56204e-06
       20860     1.59654     1.59643 5.56177e-06
       20861     1.59653     1.59643 5.56151e-06
       20862     1.59651     1.59643 5.56124e-06
       20863     1.59649     1.59643 5.56098e-06
       20864     1.59647     1.59643 5.56071e-06
       20865     1.59644     1.59643 5.56044e-06
       20866     1.59642     1.59643 5.56018e-06
       20867     1.59639     1.59643 5.55991e-06
       20868     1.59636     1.59643 5.55965e-06
       20869     1.59633     1.59643 5.55938e-06
       20870     1.59631     1.59643 5.55912e-06
       20871     1.59628     1.59643 5.55886e-06
       20872     1.59625     1.59643  5.5586e-06
       20873     1.59622     1.59643 5.55834e-06
       20874     1.59619     1.59643 5.55809e-06
       20875     1.59616     1.59643 5.55784e-06
       20876     1.59614     1.59643 5.55759e-06
       20877     1.59611     1.59643 5.55734e-06
       20878     1.59608     1.59643  5.5571e-06
       20879     1.59606     1.59643 5.55686e-06
       20880     1.59604     1.59643 5.55663e-06
       20881     1.59602     1.59643  5.5564e-06
       20882       1.596     1.59643 5.55617e-06
       20883     1.59599     1.59643 5.55595e-06
       20884     1.59597     1.59643 5.55572e-06
       20885     1.59596     1.59643  5.5555e-06
       20886     1.59596     1.59643 5.55528e-06
       20887     1.59596     1.59643 5.55506e-06
       20888     1.59595     1.59643 5.55484e-06
       20889     1.59596     1.59643 5.55463e-06
       20890     1.59597     1.59643  5.5544e-06
       20891     1.59597     1.59643 5.55418e-06
       20892     1.59599     1.59643 5.55396e-06
       20893       1.596     1.59643 5.55373e-06
       20894     1.59602     1.59643  5.5535e-06
       20895     1.59604     1.59643 5.55326e-06
       20896     1.59606     1.59643 5.55303e-06
       20897     1.59609     1.59643 5.55279e-06
       20898     1.59612     1.59643 5.55254e-06
       20899     1.59615     1.59643 5.55229e-06
       20900     1.59619     1.59643 5.55204e-06
       20901     1.59623     1.59643 5.55178e-06
       20902     1.59626     1.59643 5.55152e-06
       20903     1.59631     1.59643 5.55126e-06
       20904     1.59635     1.59643 5.55099e-06
       20905     1.59639     1.59643 5.55073e-06
       20906     1.59644     1.59643 5.55046e-06
       20907     1.59648     1.59643  5.5502e-06
       20908     1.59653     1.59643 5.54994e-06
       20909     1.59658     1.59643 5.54967e-06
       20910     1.59663     1.59643 5.54942e-06
       20911     1.59668     1.59643 5.54916e-06
       20912     1.59673     1.59643 5.54892e-06
       20913     1.59679     1.59643 5.54868e-06
       20914     1.59683     1.59643 5.54845e-06
       20915     1.59688     1.59643 5.54822e-06
       20916     1.59693     1.59643 5.54801e-06
       20917     1.59698     1.59643  5.5478e-06
       20918     1.59703     1.59643 5.54761e-06
       20919     1.59708     1.59643 5.54743e-06
       20920     1.59713     1.59643 5.54726e-06
       20921     1.59717     1.59643 5.54711e-06
       20922     1.59721     1.59643 5.54697e-06
       20923     1.59725     1.59643 5.54684e-06
       20924     1.59729     1.59643 5.54673e-06
       20925     1.59733     1.59643 5.54663e-06
       20926     1.59737     1.59643 5.54655e-06
       20927     1.59739     1.59643 5.54647e-06
       20928     1.59742     1.59643 5.54641e-06
       20929     1.59744     1.59643 5.54635e-06
       20930     1.59746     1.59643  5.5463e-06
       20931     1.59747     1.59643 5.54626e-06
       20932     1.59748     1.59643 5.54622e-06
       20933     1.59749     1.59643 5.54619e-06
       20934     1.59749     1.59643 5.54615e-06
       20935     1.59749     1.59643 5.54611e-06
       20936     1.59748     1.59643 5.54608e-06
       20937     1.59747     1.59643 5.54603e-06
       20938     1.59745     1.59643 5.54598e-06
       20939     1.59743     1.59643 5.54592e-06
       20940      1.5974     1.59643 5.54584e-06
       20941     1.59737     1.59643 5.54576e-06
       20942     1.59734     1.59643 5.54566e-06
       20943     1.59729     1.59643 5.54555e-06
       20944     1.59724     1.59643 5.54542e-06
       20945     1.59719     1.59643 5.54527e-06
       20946     1.59714     1.59643 5.54511e-06
       20947     1.59709     1.59643 5.54493e-06
       20948     1.59702     1.59643 5.54474e-06
       20949     1.59696     1.59643 5.54453e-06
       20950      1.5969     1.59643 5.54431e-06
       20951     1.59683     1.59643 5.54408e-06
       20952     1.59676     1.59643 5.54384e-06
       20953     1.59669     1.59643 5.54358e-06
       20954     1.59662     1.59643 5.54333e-06
       20955     1.59656     1.59643 5.54307e-06
       20956     1.59649     1.59643  5.5428e-06
       20957     1.59642     1.59643 5.54254e-06
       20958     1.59635     1.59643 5.54227e-06
       20959     1.59629     1.59643 5.54201e-06
       20960     1.59623     1.59643 5.54176e-06
       20961     1.59617     1.59643 5.54151e-06
       20962      1.5961     1.59643 5.54127e-06
       20963     1.59605     1.59643 5.54103e-06
       20964     1.59599     1.59643 5.54081e-06
       20965     1.59594     1.59643  5.5406e-06
       20966     1.59589     1.59643 5.54039e-06
       20967     1.59584     1.59643  5.5402e-06
       20968     1.59579     1.59643 5.54002e-06
       20969     1.59575     1.59643 5.53985e-06
       20970     1.59571     1.59643  5.5397e-06
       20971     1.59567     1.59643 5.53955e-06
       20972     1.59564     1.59643 5.53942e-06
       20973     1.59561     1.59643 5.53929e-06
       20974     1.59559     1.59643 5.53918e-06
       20975     1.59556     1.59643 5.53907e-06
       20976     1.59554     1.59643 5.53897e-06
       20977     1.59552     1.59643 5.53888e-06
       20978      1.5955     1.59643 5.53879e-06
       20979     1.59549     1.59643 5.53871e-06
       20980     1.59547     1.59643 5.53864e-06
       20981     1.59546     1.59643 5.53857e-06
       20982     1.59544     1.59643 5.53851e-06
       20983     1.59544     1.59643 5.53845e-06
       20984     1.59543     1.59643 5.53839e-06
       20985     1.59543     1.59643 5.53833e-06
       20986     1.59543     1.59643 5.53828e-06
       20987     1.59543     1.59643 5.53822e-06
       20988     1.59544     1.59643 5.53815e-06
       20989     1.59545     1.59643 5.53809e-06
       20990     1.59545     1.59643 5.53802e-06
       20991     1.59546     1.59643 5.53796e-06
       20992     1.59547     1.59643 5.53788e-06
       20993     1.59548     1.59643 5.53781e-06
       20994     1.59549     1.59643 5.53773e-06
       20995      1.5955     1.59643 5.53764e-06
       20996     1.59552     1.59643 5.53755e-06
       20997     1.59553     1.59643 5.53745e-06
       20998     1.59554     1.59643 5.53735e-06
       20999     1.59556     1.59643 5.53725e-06
       21000     1.59558     1.59643 5.53713e-06
       21001     1.59559     1.59643 5.53701e-06
       21002     1.59561     1.59643 5.53689e-06
       21003     1.59563     1.59643 5.53676e-06
       21004     1.59565     1.59643 5.53662e-06
       21005     1.59567     1.59643 5.53647e-06
       21006     1.59569     1.59643 5.53632e-06
       21007     1.59571     1.59643 5.53617e-06
       21008     1.59573     1.59643   5.536e-06
       21009     1.59576     1.59643 5.53583e-06
       21010     1.59578     1.59643 5.53566e-06
       21011      1.5958     1.59643 5.53548e-06
       21012     1.59583     1.59643 5.53529e-06
       21013     1.59585     1.59643 5.53509e-06
       21014     1.59588     1.59643 5.53489e-06
       21015      1.5959     1.59643 5.53469e-06
       21016     1.59592     1.59643 5.53448e-06
       21017     1.59594     1.59643 5.53426e-06
       21018     1.59597     1.59643 5.53404e-06
       21019     1.59599     1.59643 5.53382e-06
       21020     1.59602     1.59643 5.53359e-06
       21021     1.59604     1.59643 5.53336e-06
       21022     1.59607     1.59643 5.53312e-06
       21023     1.59609     1.59643 5.53288e-06
       21024     1.59612     1.59643 5.53264e-06
       21025     1.59614     1.59643  5.5324e-06
       21026     1.59616     1.59643 5.53215e-06
       21027     1.59619     1.59643  5.5319e-06
       21028     1.59622     1.59643 5.53164e-06
       21029     1.59625     1.59643 5.53139e-06
       21030     1.59628     1.59643 5.53113e-06
       21031     1.59631     1.59643 5.53087e-06
       21032     1.59635     1.59643 5.53061e-06
       21033     1.59638     1.59643 5.53034e-06
       21034     1.59641     1.59643 5.53008e-06
       21035     1.59645     1.59643 5.52982e-06
       21036     1.59649     1.59643 5.52956e-06
       21037     1.59653     1.59643 5.52929e-06
       21038     1.59656     1.59643 5.52904e-06
       21039      1.5966     1.59643 5.52878e-06
       21040     1.59664     1.59643 5.52852e-06
       21041     1.59668     1.59643 5.52827e-06
       21042     1.59672     1.59643 5.52803e-06
       21043     1.59677     1.59643 5.52779e-06
       21044     1.59682     1.59643 5.52756e-06
       21045     1.59686     1.59643 5.52733e-06
       21046     1.59691     1.59643 5.52712e-06
       21047     1.59696     1.59643 5.52691e-06
       21048     1.59701     1.59643 5.52672e-06
       21049     1.59707     1.59643 5.52654e-06
